Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
19001,3,0,3,0,1,RT @assjpg: @BigBrotherLeak pussies
19012,3,1,2,0,1,RT @ayooo_moee: walk like a big bitch now.
19017,3,0,3,0,1,"RT @b_kolinskyy: ""Drop that bitch"" -@j_hikes on the atomic bomb"
19030,6,0,6,0,1,RT @bakedalaska: bitch took flight &#128557; http://t.co/WxgTxA7SYA
19035,3,1,2,0,1,"RT @bankheist: it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds"
19037,3,0,0,3,2,RT @bansky: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;
19042,3,0,3,0,1,"RT @baskgod: Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request"
19051,3,0,3,0,1,RT @bebalizz123: Bagging thot bitches &amp; giving 'em head? Ew nigga you nasty &amp; you're better off dead.
19054,6,0,5,1,1,RT @bella_chuchi: You hoes ain't got no manners.
19055,3,0,2,1,1,"RT @belong: my self esteem has two levels:

&#8226; i'm a worthless piece of shit who deserves no love 
 
&#8226; bow down before me bitches i am you&#8230;"
19062,3,1,2,0,1,"RT @berto__9: Them trick niggas splurge on the pussy, yo
You give me one day, I'll purge on that pussy yoooo"
19071,3,0,3,0,1,RT @bijoudulcet: Y'all some bitches @nbc
19076,3,0,3,0,1,"RT @bitchdicknigga: @Tronkitty bet nigger, I'm waiting for the car keys"
19091,3,0,3,0,1,RT @bodmonting: Instead of worry bout who that bitch fucking why don't you get you some money
19092,3,1,2,0,1,RT @bonita_kayla: all bitches wanna do is beef over niggas &#58382; grow tf up a get ya priorities straight &#57933;&#58167;
19095,3,0,3,0,1,RT @boss_sant: I would never trip over a bitch that aint mine &#128514;&#128514; niggas clowns man
19104,3,0,0,3,2,RT @briangaar: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money
19106,3,0,3,0,1,"RT @britnigiles_: don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i &#8230;"
19108,6,0,6,0,1,RT @brookebrooklyn_: Spineless bitches in backless dressess
19121,3,0,2,1,1,RT @burnthewitchxo: I probably am mentally retarded
19123,3,0,3,0,1,RT @bye_bye_byrdy: Weed ain't a drug! Its a fucking herb bitch!
19125,3,0,3,0,1,"RT @callmekennn_: im not finna beg a nigga to fwm, nor will I beg a bitch to be my ""friend"" &#128514; fuck y'all thought?"
19126,3,0,0,3,2,RT @calvin2000: Really? This is what's concerning him right now? MT @katiecouric: Looking forwd to speaking with John Kerry tomorrow AM abo&#8230;
19145,3,0,3,0,1,RT @ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;
19148,3,0,1,2,2,"RT @cenopant: (she)s 
bro(was)ken
bec(a)use
s(side)he
beli(hoe)ved"
19154,3,0,3,0,1,RT @chaniiyyaa: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....
19158,3,1,2,0,1,RT @chasemylovex: bitch u lame af.... get with the times and pop that ass RT @SincerelyTumblr: This makes me kinda sad http://t.co/tCUJpKoC&#8230;
19160,3,0,3,0,1,RT @chasingstaxx: If your girl is upset and crying..let her cry...she needs to learn how to stop being a pussy. Toughen up
19167,3,0,3,0,1,RT @cheyycheyy8: Rivers is seriously a bitch. Don't throw your hands around like a 5 year old bc something didn't go right. Lol
19168,3,0,0,3,2,RT @chicagobulls: Coach K says players won't need motivation to get back on track following Paul George's injury; rather they'll play to ho&#8230;
19170,3,0,3,0,1,RT @chiko600: You think she bad well my bitch meaner &#128076;&#128527;
19183,3,0,3,0,1,"RT @chvmpagne: I can't stand you ""I don't text first"" ass bitches."
19187,3,1,2,0,1,RT @cjduchesneau: nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago
19193,3,0,3,0,1,RT @cocainebungy: Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe )
19194,3,0,2,1,1,RT @cockyblackguy: When a hoe get outta line featuring @SsippiHippie cat http://t.co/vHGexgIPAs
19203,3,0,3,0,1,"RT @collegefession: ""The only thing that Collegefession has taught me is that in fact, these hoes ain't loyal"" - Stony Brook"
19208,3,0,3,0,1,RT @constantini_c: Who wants to be @ImFlyinJryan's 600 follower? Follow bitches! #cruze2014 #Pittsburgh
19209,3,0,3,0,1,RT @coolgirl71899: bitch act like she never seen a face mask #bitchplease http://t.co/uQQ0K8H89l
19216,3,0,3,0,1,RT @cpSqueak: each time I do it for ya I make that bad pussy behave
19219,3,0,3,0,1,RT @craigslistlove: I want to eat as much pussy as I can before Lent. - m4w - 29
19227,3,0,3,0,1,"RT @crystalcheyenne: @WhiteboiColeman thought you were sleeping, bitch &#191;"
19231,6,0,6,0,1,"RT @cthagod: You know my motto ""It Ain't Tricking If She's Worth It"" but fuck first, trick later depending on the potency of the pussy."
19239,3,1,2,0,1,RT @daberellla: pop a Molly? why don't you hoes start poppin some birth control &#128138;&#128076;
19261,3,0,3,0,1,RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68
19262,3,0,0,3,2,RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW
19268,3,0,3,0,1,RT @darwinjames125: &#8220;@cali_dx: How black bitches drive when they fav song come on pt 1. &#128514;&#128514;&#128514;&#128514;&#128514; #GoLilStacy &#128514;&#128514; &#128514;&#128514;&#128514;&#128514; https://t.co/DKqhxPgoKP&#8221;
19270,3,0,3,0,1,RT @datniggaT_RAW: top notch bitch hair down to her ass
19281,9,0,4,5,2,"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels"
19295,3,1,2,0,1,RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex
19298,3,0,0,3,2,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;
19299,3,0,3,0,1,"RT @devonceeknowles: ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" http://t.co/elxI5KyS5b"
19307,3,0,3,0,1,RT @dinero700k_: These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole &#8230;
19308,3,1,2,0,1,RT @diplo: guns are fucking corny put down your assault rifles and knuckle up.. i wanna go hand to hand with all the NRA pussy ass spoke ...
19314,3,0,3,0,1,RT @djevilone: stupid ignorant bitch &#8220;@SarahPalinUSA: Stopped by Chick-fil-A in The Woodlands to support a great business. http://t.co/6 ...
19327,3,0,0,3,2,"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg"
19332,3,0,2,1,1,RT @dre_snipes: Am I the only one Tht see these hoes pattern. They stop tweet for 3 to 4 weeks and come bac with the same love tweets bout &#8230;
19338,3,0,3,0,1,RT @dril: [(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] Fucking Bird&#8230;
19341,3,0,0,3,2,"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;"
19344,9,0,9,0,1,"RT @drphilDONTEhue: Don't curve the man today, in whom you may need to eat your pussy tomorrow"
19350,3,0,3,0,1,RT @drunksixthgrade: my new years resolution is to fuck ur bitch 2014 times
19354,3,0,3,0,1,RT @duhhvenuhh: violet needs service to get texts from hoes @violetannt http://t.co/K3bzbNyW5h
19358,3,0,3,0,1,RT @dylanhornick: @felferrara &amp; @_tiffanycarter rivvv tn. no bailing.. #pussies
19361,3,0,3,0,1,"RT @eanahS__: @1inkkofrosess bro you just made me want that ho even more , what year?"
19363,6,1,5,0,1,RT @eanahS__: I done had EVERYTHING you hoes ever wanted s|o to MY DADDY. Nigga w the MONEY!!!!!
19364,3,0,1,2,2,RT @earthWormSLIM: if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform
19368,3,0,3,0,1,"RT @eddiekinggg: I completely lost my mind, if you find it, go ahead and keep it bitch"
19369,6,1,5,0,1,RT @eeerik23: Jimmy Graham is one ugly son of a bitch
19370,4,0,4,0,1,RT @eemoneee: I wish a bitch would tell me something that I don't know about MY nigga. girlboo
19378,3,0,3,0,1,RT @elchavaloko: Wouldn't mind driving up to ghetto ass chula vista just to slap the shit out of gyro and watch him stand there and just ta&#8230;
19385,3,0,3,0,1,RT @emilyBOOMBOOM: Its 3am. And your man is with his other bitch. A computer. And you really cannot fucking compete.
19392,3,0,0,3,2,RT @eph4_15: Allen West &amp; The Slippery slope of Obama's constitutional contempt http://t.co/ropPmOtnbD #PJNET #CCOT
19398,6,0,1,5,2,"RT @espn: Hot off the press, here&#8217;s Todd McShay&#8217;s first post-Combine NFL mock draft, including a new No. 1. http://t.co/su5ixWrthq"
19399,3,0,0,3,2,"RT @espn: When the Yanks and Sox get together, things usually go smoothly -&gt; http://t.co/f3t97ymMd5"
19409,3,0,3,0,1,"RT @fOREiGNCRAZi: Nosey ass hoes , I hate em. Always finding shit but can't find a man to date em &#128530;&#9995;"
19411,3,0,3,0,1,RT @fadedf0rever: she's covering half of her face and she's still more prettier than all of you hoes skndndnddnd http://t.co/4ATrKJt0Gp
19413,3,0,3,0,1,RT @fart: My friends the 2014 @Chevrolet Malibu has the legroom and ventilation necessary for professional pussy-eating. Visit your Chevy d&#8230;
19416,3,0,0,3,2,RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash
19424,3,1,2,0,1,"RT @fernvndooo: u do realize when you say ""OMG MY EX DOWNGRADED LOL XDDD"" it makes you seem like a creepy little cunt that can't seem to de&#8230;"
19432,3,0,0,3,2,RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme
19442,3,0,3,0,1,RT @from_Hadria: When you listening to a bitch complaining about a nigga that ain&#8217;t even hers. http://t.co/Z09qLImXGE
19443,3,0,3,0,1,RT @froxgawd: tf is a baby goal? bitch u gone have what you gone have. RT @missloloko: Baby goals &#128525;&#128525;&#128525;&#128525;&#128076;&#128175; http://t.co/bwldJEx8Qg
19453,3,0,3,0,1,RT @fvxkcollin: pussy so good had to save that shit for later &#128514;&#128514; https://t.co/CHjFoqzY6m
19457,3,0,0,3,2,RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...
19470,3,0,3,0,1,"RT @ginadeb0: But I ain't mad at her prejudice dad, that's the best damn pussy I ever had!!"
19481,3,0,0,3,2,"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;"
19488,3,0,0,3,2,"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst"
19490,3,0,0,3,2,RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....
19496,6,0,6,0,1,RT @guccii1017: wtf was drake asking us to pull over so he can get my autograph bitch I&#8217;m scheelp fuck you drake http://t.co/LzL0JlhdvK
19511,3,1,2,0,1,RT @heyamandakrebs: I bet there are hella rednecks who just got super pissed at that Coke commercial
19512,3,0,3,0,1,RT @heyitskitten: I'm honestly surprised some of u guys have ever seen a pussy
19517,3,0,3,0,1,RT @hiiphop: I still ain't got the time for a bitch to be acting iffy &#128073;&#128073;&#128073;
19521,3,0,3,0,1,RT @hippiescrub: yaaas bitch yaas u so hot bitch yaaas @WhereYoHussleAt
19522,3,0,1,2,2,"RT @hiteshrangra: Sonia never criticises @ArvindKejriwal . Kejriwal, who trashes every other leader, never criticises Sonia. Touching. #YoK&#8230;"
19528,9,0,3,6,2,RT @hoes: Emma Watson #TheOscars2014 &#128515;&#128515; http://t.co/INeOGli7G9
19532,3,0,3,0,1,RT @hoesLOVEkitty: chicks think that having sex with a guy for months automatically makes him their boyfriend .. bitch did you ask him? &#128514;
19534,3,0,3,0,1,"RT @hollisbiggs: based on my Starbucks drink choices, I admit that I am in fact a basic bitch."
19540,3,0,3,0,1,"RT @hspiotta_21: c is for cunt
u is for ur a cunt
n is for not sure u know this but ur a cunt
t is for turn around bitch; ur a cunt"
19542,3,1,2,0,1,"RT @i0beyJBieb: @bodycxunt @tuscanjustins No, you're a nigger, go pick my cotton"
19543,3,0,3,0,1,RT @i8UrBitch: you ex bitches need to realize . http://t.co/1upHNo3iIP
19545,3,0,3,0,1,RT @iAintAsianTho: you see her nudes? she must have beat her own pussy up RT @DonDippa: Salute http://t.co/gxmym20q9L
19548,3,0,3,0,1,"RT @iAmBitchassness: stop fucking calling these legends trash. Cuz the top artists of our generation ""take"" from the legends."
19549,3,0,3,0,1,RT @iAmDaHarper: he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.
19552,3,1,2,0,1,RT @iAmLekan_: Lmaoo nigger is scared &#128540; &#8220;@Damolabond: So results are supposed to be out today Lol lol&#8221;
19553,3,0,3,0,1,"RT @iAmScottyBravo: I hate when old bitches&#128117; wear clothes these young hoes be wearing&#128135;&#128089;&#128096;, like stay yo ass&#9995;&#128530; in yo age group"
19554,3,0,2,1,1,RT @iAmTahyi_Tho: I hate when bitches twerk to slow songs !!! &#128530;&#128074;&#128162;
19562,6,6,0,0,0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.
19571,3,0,3,0,1,"RT @iDntWearCondoms: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends"
19575,3,0,3,0,1,RT @iDntWearCondoms: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy
19577,3,0,3,0,1,RT @iDntWearCondoms: I'm missing a few things I really need in my life: iPhone 6 iOS 8 ps4 some bitches and a new car.
19578,3,0,2,1,1,RT @iDntWearCondoms: If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all
19582,3,0,3,0,1,RT @iDntWearCondoms: Men only cheat for pussy. Women cheat cuz they think they have 2 soulmates
19583,3,0,3,0,1,RT @iDntWearCondoms: RT if no bitches texting u right now
19590,3,0,3,0,1,RT @iDntWearCondoms: Women who need to be put in their place are trash. You are a human not a pet bitch relax
19592,3,0,3,0,1,"RT @iDntWearCondoms: Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!"""
19593,3,0,3,0,1,RT @iDripHeLicks: Why are pussy farts so embarrassing ? &#128514;&#128557;&#128557;
19595,3,0,3,0,1,RT @iEatLightSkins_: you bitches make everything a relationship goal.
19596,4,0,3,1,1,RT @iFollowLesbians: Lol I have an obsession with smell goods. Candles...plug ins....spray...the smelly good wax thingys...pussy....
19599,3,0,2,1,1,RT @iGottFanss: Not all black girls are ghetto&#128530;
19600,3,0,2,1,1,RT @iH8TvvitterHoes: I gotta curve these hoes before they have a chance to curve me &#128530; http://t.co/IHqsWj9VOG
19602,3,0,3,0,1,RT @iH8TvvitterHoes: This was the most racist bitch in the world.. http://t.co/4L0MRpdITf
19607,3,0,0,3,2,RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT &#8220;@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho&#8230;
19613,3,0,3,0,1,RT @iMGorgeous_HOES: Karmas a bitch &#128514;&#128514;&#128514;?
19617,3,0,2,1,1,"RT @iPreferAriPlz: Every time a Black woman says ""oh bitch"", I smile."
19621,3,0,3,0,1,RT @iRelatesGirl: when that one stupid bitch pops up on your timeline... http://t.co/ai00UolEez
19625,3,0,3,0,1,RT @iSell_Pussy4EBT: This bitch really happy she got 60k followers from getting kicked out of a moving car by her abusive bf and almost dyi&#8230;
19628,3,0,1,2,2,RT @iStayRadAsShit: &#8220;@1BookieG: What I wish I can do every time I day playing flappy birds https://t.co/mWiE7FkBu0&#8221;&#128514;&#128514; foreall
19631,3,0,3,0,1,"RT @iTAT_uPAY: Every females worried about being played, &amp; every nigga worried she a hoe. So nothing but games will b played wit that minds&#8230;"
19634,3,1,2,0,1,RT @i__pooteD: I wanna watch a nigger made before Christmas
19636,3,0,3,0,1,"RT @iadorewomen_: #IfWeDate 
Get rid of Your Ex's 
&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;

Get rid of Your hoes
&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;

We don't Need No interference
&#128525;&#128145;&#128107;&#128141;&#128536;&#128143;&#10084;&#65039;&#128175;"
19640,3,0,3,0,1,RT @iamKatJohnson: @1inkkofrosess bitch get it how you live &#128514;&#128175;
19644,3,0,3,0,1,RT @iamTHATprettyMF: Yall bitches don't know how to be friends &#128514;&#128514; https://t.co/PiK5Sse3kA
19646,3,0,3,0,1,"RT @iam_KandiRaven ""Fuck ur WCW...let me see wat ur current bitch look like."" + Oowe..."
19650,3,1,2,0,1,RT @iamhusk: lmfaoo RT @G_Coppo: LMFAO RT @Zoo757: Lmao RT @DisrespectfulTy: You niggers move sooo fast http://t.co/g8m1TEyzpt
19651,3,0,3,0,1,"RT @iamlaryn_: Ego so big I must admit , I got every reason to feel like I'm that bitch &#128522;"
19653,3,0,3,0,1,"RT @iamyaokhari: ""@Tyga: That ain't my hoe.""

This is the same man that wants to be ""Godly""...."
19661,3,0,3,0,1,RT @iiAK: I hate seeing a nice fee wit a weak nigga .. Be like girl yu retarded r sumn?! Uon know yu cud have me?!
19666,3,0,3,0,1,"RT @illWill_Trippy: ""@marcellusrexxx: &#8220;@Bitchimgoonin: &#8220;@yoooodem: this bitch real nasty &#128518; https://t.co/FXi7gkAuh2&#8221; &#128563;&#8221;&#128563;&#128563;"" ah need her &#128076;"
19679,3,0,3,0,1,RT @imlovinglucy: - you ain't a bad bitch if you got bad habits !!! .
19684,3,0,3,0,1,RT @inkMEhoe: Craziest bitches got the best pussy.....
19685,3,0,3,0,1,RT @inkoverhoes: Ugly bitches like to argue a lot.
19688,3,0,3,0,1,"RT @intelwire: Twitter is suspending the shit out of IS, multiple iterations of new regional accounts opening today and suspended within ho&#8230;"
19691,3,0,0,3,2,"RT @iowahawkblog: Whatta co-inky-dink: IRS cancelled contract with email backup company right after Lerner's computer ""crash"" http://t.co/Z&#8230;"
19704,6,0,6,0,1,RT @itsDeSha__: hickeys hurt I don't see how people always have them hoes .
19709,3,1,2,0,1,RT @itsDorry: maybe all these fake bitches will pretend to be real for halloween
19711,3,0,3,0,1,RT @itsMeekMill: Unloyal girls turn good guys into assholes. And unloyal guys turn good women into bitches.
19717,3,0,3,0,1,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;"
19725,6,0,6,0,1,RT @itslenyybitch: LOL what a fake bitch
19728,3,0,0,3,2,"RT @itssylviaplath: I wanted change and excitement and to shoot off in all directions myself, like the colored arrows from a Fourth of July&#8230;"
19736,3,0,3,0,1,RT @jaaay_guevara: Join me for 8's no fucks given join bitch @WeakndMLG @CoDGhostsScrims @ShawnAbner
19744,3,0,0,3,2,RT @jakeburnsmfc: @staycoolwheels @BloggerBoxing because hillbillies like sports to...
19759,3,0,0,3,2,RT @jay_ibarra95: Your tweets remind me of the times when we did the Oreo milkshake runs @ 1am in the morning !! &#128514;&#128557;&#128557;&#128557; @Vikyfdez15
19762,3,0,3,0,1,RT @jaynovel: Real RT @JRUIZ__: Few things worse than forcing a conversation with a dumb bitch
19763,3,0,3,0,1,RT @jazzy_luvvs_you: Chantel isn't a side hoe bc apparently she's lesbian. IM DONE WITH LIFE. All these months hating her for no reason.
19766,3,0,3,0,1,RT @jcal__: &#8220;@BlessedMannie: &#8220;@alluring____: y'all hoes get boyfriends just to tweet about them.&#128588;&#8221;&#8221; then break up to dawg him on here lol
19771,3,0,0,3,2,RT @jemelehill: Just saw Dawn of The Planet of the Apes. One of the better moves I've seen this year. I didn't know if I wanted the apes or&#8230;
19774,3,0,0,3,2,"RT @jennaferjenbub: &#8220;@BarryClerjuste: ""Anything below a A+ and we disown you ling ling"" http://t.co/m1QiWK4xZg&#8221; @AustinBedsaul"
19777,3,0,3,0,1,RT @jennydigi: @thotpockets &#9995;&#11088;&#65039;bitch
19785,3,0,3,0,1,RT @jessmelkum: Nipple piercings are suppose to be a girls personal secret. But y'all hoes get them just to take a selfie
19789,3,1,0,2,2,"RT @jgalt666: Don't let a crisis go to waste.Dems Exploiting Ebola to trash Repubs opposed to Obama&#8217;s choice for Surgeon Gen, http://t.co/&#8230;"
19791,3,0,3,0,1,RT @jimjefferies: I'm never watching brave heart again! You cunts don't want freedom
19792,3,0,3,0,1,"RT @jimjefferies: When People write a review of my comedy that starts with ""I'm not easily offended, but this was just not funny"" that cunt&#8230;"
19803,3,0,3,0,1,"RT @joiiiie_: your still on the side hoe , stfu"
19819,3,2,1,0,0,RT @julia_rodd: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;
19822,6,0,6,0,1,RT @jusabadgirl_: Nothing I hate more than a SNEAKY bitch
19823,6,0,6,0,1,"RT @jusangel_: Bae will always be bae . Even when bae is not bae, that's still bae . Therefore , you hoes can move around please &#9996;&#65039;"
19834,3,0,3,0,1,"RT @karessaNV_M: If I was a bird, you would be the 1st person I&#8217;d shit on."
19844,6,0,6,0,1,"RT @keeLivinLavish: These bitches wanna fuck me, cuz dat molly got dem high&#128517;&#128138; http://t.co/xTnO13TnUS"
19850,3,1,2,0,1,"RT @kendra_kay25: @WhiteyPants11 you're a fag for using that emoji. Anyways, you are one of my best friends &amp; there is never a dull moment &#8230;"
19858,3,0,0,3,2,"RT @kevinkoski: If Jeremy Lin dunked on Lebron in a Yankees cap, and then celebrated by Tebowing in front of Brett Favre, would ESPN exp ..."
19862,3,0,3,0,1,RT @khadijzah: Someone will love your bitch ass it won't be me but someone will love you
19872,3,0,3,0,1,RT @kidnoble: Olivia a bird for believing this shit. #ScandalABC
19878,3,0,0,3,2,"RT @kingdomofwench: @graceishuman I've also seen a lot of that ""We're Democrats and we're for Charlie Baker!"" ad which makes me want to scr&#8230;"
19888,3,0,3,0,1,RT @koleworld4: every time i come out im never with newwww bitches
19890,3,0,3,0,1,"RT @koniikonn: &#8220;@_Weezy_Wee: If you ask me, every bitch gay&#8221; not me I'm all sexual"
19892,3,0,3,0,1,RT @kooleyCobain: You can't find what you lookin for cuz you too busy likin 2 or 3 bitches at a time and all the same.
19898,3,0,3,0,1,"RT @krisinizu: I'm telling you, shaved pussy is ugly."
19910,3,1,2,0,1,RT @kxnggerald: unemployed niggas be having all the hoes &#128514;&#128546;
19914,3,0,3,0,1,RT @kyanne_smith: @rahshauna. You arent a bitch.
19916,6,0,6,0,1,RT @kylegotjokes: Me when your bitch favorites my tweets http://t.co/MaOkZqlAOs
19921,3,0,1,2,2,"RT @laken_heavner: What I really want is some brownies from H&amp;R, iced latte, my boy, and a blanket w/ movies. That sounds prettttttty amazi&#8230;"
19925,3,0,3,0,1,"RT @landraa__: ""@Food_BE_goodHUH: IM CRYING&#128553;&#128557;&#128514;&#9996;&#65039; http://t.co/Lw0mhdJ7Cg"" &#128557;&#128514;&#128514; that bitch going hard"
19926,3,0,3,0,1,"RT @larryelder: Holder asks, ""What AG has had to deal with that kind of treatment?&#8221; Tell the whiny little bitch to call Alberto Gonzales an&#8230;"
19934,3,1,2,0,1,RT @leandr321: I'm one of those faggots who hates the word mines
19936,3,0,3,0,1,"RT @leechee420: I went to GNC today and the cashier had ""bitch, we don't sell chocolate cake here"" written all over her face when she looke&#8230;"
19941,3,0,3,0,1,RT @leticiamvrie: Duh bitch
19954,3,0,3,0,1,RT @lil_dannyyy: It ain't nothing to cut that bitch off &#10071;&#65039;
19956,3,0,3,0,1,RT @lilbrownbear330: about to rock this bitch with @weare_golden with our beautiful angelic voices #Gaffeoke
19962,3,0,3,0,1,RT @lildurk_: I hate a bitch that think they crazy &#128514;&#128514;&#128514;&#128514;
19965,3,0,3,0,1,RT @lildurk_: I'm finna up my bag so I'm cutting you weak hoes off
19973,3,0,3,0,1,"RT @lilduval: A bitch get 20,000 followers she's a boss and starting up a boutique. And wearing shades in public"
19974,3,0,3,0,1,RT @lilduval: A good woman comes around every 3 bitches. A good man comes around.......well u get the point
19975,3,0,3,0,1,RT @lilduval: Come this fall I'm cuffin side bitches. Y'all had y'all time the whole summer
19980,3,0,3,0,1,"RT @lilduval: Real bitches text u ""can u talk"" before they call"
19986,6,0,6,0,1,RT @lilmenifee__: no hoes no baes no dips/sidelines no NOTHING &#128530;&#128563;&#128080;
19988,6,1,5,0,1,RT @lilywalshh: Too bad I'm a bitch.. &#128528;
19989,3,0,3,0,1,"RT @linaa_eddz: ""@kxngnandi: And I'm not stuck up. You niggas just love assuming bitches want yall when we just being nice &#128530;&#9995;"" &#128588;"
19991,3,0,3,0,1,RT @lirryfeelsugh: I've always wanted to do a YouTube cover but I'm too pussy so umm okay how about this ._. 35 RTS and I will post a cover&#8230;
19992,6,0,6,0,1,RT @littlecball: You're jealous bitch
19993,3,0,3,0,1,RT @littlechelleeee: hos will literally do ANYTHING to say they got a nigga dawg &#128514;&#128514;
19995,3,0,3,0,1,RT @livcost: my friends are all dumb hoes who i dont even like http://t.co/AyZQp6k3aE
19998,3,0,2,1,1,RT @llvvzz: Twitter should dump the little blue bird mascot and just officially change it to a set of boobs.
20002,6,0,6,0,1,"RT @lnsaneTweets: ""You're such a bitch"" 

Me: http://t.co/YuDDsljbQN"
20011,3,0,0,3,2,RT @lordemusic: i am so pleased and proud to have been announced the sole curator of the soundtrack for MOCKINGJAY - PART 1
20016,3,0,3,0,1,"RT @louiev_: LMAOOOO RT @TAN1AAA: White people lmaoo RT @sexxielexxie: Filth. RT @SoloChills: When she says ""Come get this pussy"" https://t&#8230;"
20017,3,0,2,1,1,RT @love_andhiphop: Stevie J proved that you can turn a hoe into a housewife.. &#128553;&#128514;&#128175;
20018,3,0,3,0,1,"RT @lovearmeireee: You MINE meaning respect the fact that I don't want you talking/chilling, or anything with a bitch that use to like you&#8230;"
20019,3,0,3,0,1,RT @lovelyDOMO: when a bitch trying to flirt with my niggga ..... I be like ...... &#128129; https://t.co/sAqUurmEzI
20031,3,0,3,0,1,RT @lungfiber: True life I'm an emotional clingy bitch
20032,3,0,3,0,1,RT @lyciaaa_: I have zero hoes &#128533;
20036,3,0,1,2,2,"RT @m_amrhein: Luckily for my friends I'm a yellow belt in karate, which is unfortunate for the bonner dudes #lookout"
20040,3,0,3,0,1,RT @maarycatherinee: @ken_dawqq bitch please i dont even make my own food &#9995;
20043,3,0,2,1,1,"RT @mabelsay: Ratchet bitches be like ""my name is Shaniqua assSofatHairSoReal brown get *claps* it *claps* right *claps*"""
20046,3,0,2,1,1,"RT @mackgotti: &#8220;@SMCo71: "" all my hoes stay mad at me i keep em hot guess they got a fever ""&#8221;&#128514;"
20047,3,0,3,0,1,RT @macklemore: I feel bad for all the homies that suffer from canker sores on the reg. those bitches hinder the spirit
20050,3,0,3,0,1,RT @macktology101: Every girl goes thru her hoe phase her freshman year in college
20057,3,0,3,0,1,RT @madstatic414: @SauleWright @GQ_Blu Lana......it ain't nuttin' ta fuck that bitch dawg! #FROHorsemen
20059,3,0,3,0,1,RT @mahxnesthot: twinkle twinkle little star I fucked your bitch and stole your car
20060,3,1,2,0,1,RT @makamj_: bitch nigga qualities is all you can provide. &#128514;
20061,3,0,3,0,1,"RT @makenzies_mask: Yo bitch, what cho name bitch? I wanna fuck ya bitch. -Jacey (the things she says to me doe) @__0utcast___ #bff #baby #&#8230;"
20062,3,0,0,3,2,RT @manchild1077: Oreo Speedwagon #FatBands
20063,3,0,0,3,2,RT @mandylea25: I've talked too much trash for OU to lose today..
20079,3,0,3,0,1,RT @mavkus__: @Victooreeuhhh nun fucking bitches getting money
